Duration,Start date,Start terminal,End terminal,Subscription Type
0h 28m 25s,7/6/2014 11:55,31624,31264,Casual
3h 57m 53s,7/6/2014 11:55,31248,31238,Casual
0h 27m 23s,7/6/2014 11:55,31106,31302,Casual
0h 21m 31s,7/6/2014 11:55,31229,31215,Casual
0h 21m 35s,7/6/2014 11:55,31605,31605,Registered
0h 21m 8s,7/6/2014 11:55,31270,31234,Registered
0h 20m 49s,7/6/2014 11:55,31229,31215,Casual
0h 33m 15s,7/6/2014 11:56,31033,31039,Casual
0h 21m 27s,7/6/2014 11:56,31209,31708,Registered
0h 3m 56s,7/6/2014 11:56,31619,31613,Registered
0h 9m 35s,7/6/2014 11:56,31033,31025,Casual
0h 31m 31s,7/6/2014 11:56,31203,31202,Registered
0h 5m 40s,7/6/2014 11:56,31114,31121,Registered
0h 57m 45s,7/6/2014 11:56,31708,31617,Registered
0h 5m 40s,7/6/2014 11:56,31114,31121,Casual
0h 23m 12s,7/6/2014 11:56,31201,31628,Registered
0h 5m 0s,7/6/2014 11:57,31023,31039,Registered
0h 26m 0s,7/6/2014 11:57,31200,31600,Registered
0h 8m 37s,7/6/2014 11:57,31607,31605,Casual
0h 6m 9s,7/6/2014 11:57,31119,31200,Registered
0h 7m 49s,7/6/2014 11:57,31203,31105,Registered
3h 55m 55s,7/6/2014 11:57,31248,31238,Casual
0h 17m 14s,7/6/2014 11:57,31600,31613,Registered
0h 17m 3s,7/6/2014 11:57,31600,31613,Registered
0h 3m 56s,7/6/2014 11:57,31117,31101,Registered
0h 4m 48s,7/6/2014 11:57,31629,31613,Registered
0h 5m 20s,7/6/2014 11:57,31230,31266,Registered
0h 15m 5s,7/6/2014 11:57,31267,31272,Registered
0h 18m 25s,7/6/2014 11:57,31624,31238,Casual
0h 25m 18s,7/6/2014 11:57,31200,31600,Registered
0h 22m 3s,7/6/2014 11:58,31613,31217,Registered
0h 10m 54s,7/6/2014 11:58,31268,31602,Casual
0h 13m 14s,7/6/2014 11:58,31601,31613,Registered
0h 24m 56s,7/6/2014 11:58,31256,31248,Registered
0h 13m 19s,7/6/2014 11:58,31213,31247,Casual
0h 58m 3s,7/6/2014 11:58,31041,31043,Casual
4h 15m 6s,7/6/2014 11:58,31247,31247,Casual
0h 58m 3s,7/6/2014 11:58,31041,31043,Casual
0h 27m 33s,7/6/2014 11:58,31270,31258,Casual
0h 13m 0s,7/6/2014 11:58,31213,31247,Casual
0h 7m 1s,7/6/2014 11:58,31607,31605,Registered
0h 6m 47s,7/6/2014 11:58,31613,31628,Registered
0h 14m 23s,7/6/2014 11:58,31247,31600,Registered
0h 14m 20s,7/6/2014 11:58,31247,31600,Registered
0h 3m 44s,7/6/2014 11:59,31605,31628,Registered
0h 5m 29s,7/6/2014 11:59,31255,31252,Registered
0h 10m 2s,7/6/2014 11:59,31110,31221,Casual
0h 8m 55s,7/6/2014 11:59,31622,31613,Registered
0h 9m 35s,7/6/2014 11:59,31110,31221,Casual
0h 31m 12s,7/6/2014 11:59,31611,31203,Registered
0h 27m 57s,7/6/2014 11:59,31240,31249,Casual
0h 7m 21s,7/6/2014 11:59,31101,31207,Registered
0h 7m 23s,7/6/2014 11:59,31000,31052,Casual
0h 27m 45s,7/6/2014 11:59,31240,31249,Casual
0h 7m 6s,7/6/2014 11:59,31000,31052,Registered
0h 2m 25s,7/6/2014 11:59,31214,31201,Registered
0h 45m 22s,7/6/2014 11:59,31249,31249,Casual
0h 2m 55s,7/6/2014 12:00,31607,31626,Registered
0h 28m 52s,7/6/2014 12:00,31600,31610,Casual
0h 44m 53s,7/6/2014 12:00,31249,31249,Casual
0h 35m 35s,7/6/2014 12:00,31400,31247,Casual
0h 14m 6s,7/6/2014 12:00,31613,31604,Registered
0h 5m 58s,7/6/2014 12:00,31203,31101,Registered
0h 26m 1s,7/6/2014 12:00,31015,31121,Casual
0h 3m 36s,7/6/2014 12:00,31615,31614,Registered
0h 27m 28s,7/6/2014 12:00,31236,31301,Registered
0h 26m 23s,7/6/2014 12:00,31270,31258,Casual
0h 30m 42s,7/6/2014 12:00,31108,31313,Registered
0h 7m 45s,7/6/2014 12:01,31627,31600,Registered
0h 5m 48s,7/6/2014 12:01,31111,31503,Registered
0h 30m 39s,7/6/2014 12:01,31631,31248,Casual
0h 25m 9s,7/6/2014 12:01,31270,31258,Casual
0h 4m 57s,7/6/2014 12:01,31257,31204,Registered
0h 8m 13s,7/6/2014 12:01,31222,31203,Registered
0h 30m 21s,7/6/2014 12:01,31631,31248,Registered
4h 11m 22s,7/6/2014 12:01,31247,31247,Casual
0h 13m 42s,7/6/2014 12:01,31201,31248,Registered
0h 34m 53s,7/6/2014 12:01,31400,31247,Casual
0h 23m 50s,7/6/2014 12:01,31249,31218,Casual
0h 2m 51s,7/6/2014 12:01,31023,31024,Registered
0h 23m 33s,7/6/2014 12:01,31249,31218,Casual
4h 12m 50s,7/6/2014 12:01,31247,31247,Casual
0h 18m 30s,7/6/2014 12:02,31610,31620,Casual
0h 10m 20s,7/6/2014 12:02,31241,31256,Casual
0h 10m 30s,7/6/2014 12:02,31272,31628,Casual
0h 6m 14s,7/6/2014 12:02,31102,31401,Registered
0h 11m 26s,7/6/2014 12:02,31107,31102,Registered
0h 10m 13s,7/6/2014 12:02,31241,31256,Casual
0h 29m 58s,7/6/2014 12:02,31223,31249,Casual
0h 27m 38s,7/6/2014 12:02,31213,31256,Casual
1h 0m 0s,7/6/2014 12:02,31604,31604,Casual
0h 30m 56s,7/6/2014 12:02,31006,31258,Casual
0h 36m 52s,7/6/2014 12:02,31251,31258,Casual
0h 29m 38s,7/6/2014 12:02,31223,31249,Casual
0h 3m 42s,7/6/2014 12:02,31267,31212,Registered
0h 10m 55s,7/6/2014 12:02,31107,31102,Registered
0h 4m 6s,7/6/2014 12:02,31038,31037,Casual
0h 10m 45s,7/6/2014 12:02,31272,31628,Casual
0h 29m 56s,7/6/2014 12:02,31636,31111,Registered
0h 22m 24s,7/6/2014 12:02,31256,31234,Casual
0h 8m 47s,7/6/2014 12:02,31622,31613,Registered
0h 6m 12s,7/6/2014 12:02,31637,31232,Registered
0h 26m 49s,7/6/2014 12:02,31213,31256,Casual
0h 9m 51s,7/6/2014 12:02,31302,31310,Registered
0h 8m 46s,7/6/2014 12:02,31622,31613,Registered
0h 30m 28s,7/6/2014 12:02,31006,31258,Casual
0h 17m 0s,7/6/2014 12:02,31221,31234,Casual
0h 4m 33s,7/6/2014 12:03,31118,31109,Registered
0h 17m 50s,7/6/2014 12:03,31228,31205,Registered
0h 35m 10s,7/6/2014 12:03,31251,31258,Casual
0h 6m 8s,7/6/2014 12:03,31026,31070,Registered
0h 30m 32s,7/6/2014 12:03,31302,31218,Registered
0h 14m 13s,7/6/2014 12:03,31610,31508,Registered
0h 5m 46s,7/6/2014 12:03,31204,31234,Registered
0h 6m 26s,7/6/2014 12:03,31114,31200,Registered
0h 22m 5s,7/6/2014 12:03,31256,31234,Casual
0h 9m 5s,7/6/2014 12:03,31614,31619,Registered
0h 16m 23s,7/6/2014 12:03,31221,31234,Casual
0h 35m 51s,7/6/2014 12:03,31251,31258,Casual
0h 5m 42s,7/6/2014 12:03,31026,31070,Registered
0h 6m 54s,7/6/2014 12:03,31101,31110,Registered
0h 5m 43s,7/6/2014 12:03,31612,31613,Registered
0h 6m 47s,7/6/2014 12:03,31101,31110,Registered
0h 5m 54s,7/6/2014 12:03,31612,31613,Registered
0h 19m 8s,7/6/2014 12:03,31405,31223,Registered
0h 7m 55s,7/6/2014 12:03,31200,31251,Registered
0h 8m 13s,7/6/2014 12:03,31265,31203,Registered
0h 29m 16s,7/6/2014 12:04,31006,31258,Casual
0h 15m 44s,7/6/2014 12:04,31221,31234,Casual
0h 8m 20s,7/6/2014 12:04,31266,31229,Registered
0h 4m 41s,7/6/2014 12:04,31629,31613,Registered
0h 30m 59s,7/6/2014 12:04,31008,31042,Casual
0h 20m 51s,7/6/2014 12:04,31235,31222,Casual
0h 8m 14s,7/6/2014 12:04,31113,31100,Registered
0h 11m 25s,7/6/2014 12:04,31223,31614,Registered
0h 30m 50s,7/6/2014 12:04,31008,31042,Casual
0h 15m 17s,7/6/2014 12:04,31221,31234,Casual
0h 8m 5s,7/6/2014 12:04,31400,31107,Registered
0h 28m 11s,7/6/2014 12:04,31203,31261,Casual
0h 3m 41s,7/6/2014 12:04,31266,31230,Registered
0h 33m 56s,7/6/2014 12:04,31251,31258,Casual
0h 19m 45s,7/6/2014 12:04,31235,31222,Registered
0h 27m 23s,7/6/2014 12:04,31225,31014,Casual
0h 4m 4s,7/6/2014 12:04,31629,31613,Registered
0h 14m 4s,7/6/2014 12:04,31503,31101,Casual
0h 23m 44s,7/6/2014 12:04,31245,31249,Casual
0h 27m 52s,7/6/2014 12:05,31203,31261,Casual
0h 25m 37s,7/6/2014 12:05,31225,31014,Casual
0h 18m 24s,7/6/2014 12:05,31503,31509,Registered
0h 16m 3s,7/6/2014 12:05,31228,31201,Registered
0h 19m 34s,7/6/2014 12:05,31236,31200,Registered
0h 19m 38s,7/6/2014 12:05,31236,31200,Registered
0h 24m 11s,7/6/2014 12:05,31605,31607,Registered
0h 7m 57s,7/6/2014 12:05,31608,31610,Casual
0h 7m 49s,7/6/2014 12:05,31608,31610,Casual
0h 2m 33s,7/6/2014 12:05,31607,31626,Registered
0h 4m 50s,7/6/2014 12:06,31610,31619,Registered
0h 3m 59s,7/6/2014 12:06,31263,31270,Registered
0h 44m 24s,7/6/2014 12:06,31247,31258,Casual
0h 9m 17s,7/6/2014 12:06,31605,31617,Casual
0h 19m 37s,7/6/2014 12:06,31622,31634,Casual
0h 8m 52s,7/6/2014 12:06,31602,31121,Registered
0h 14m 23s,7/6/2014 12:06,31104,31600,Registered
0h 18m 17s,7/6/2014 12:06,31610,31600,Registered
0h 6m 18s,7/6/2014 12:06,31265,31238,Registered
0h 8m 33s,7/6/2014 12:06,31803,31635,Registered
0h 18m 8s,7/6/2014 12:06,31610,31600,Registered
1h 16m 15s,7/6/2014 12:06,31218,31228,Casual
0h 5m 31s,7/6/2014 12:06,31636,31228,Registered
0h 19m 14s,7/6/2014 12:06,31622,31634,Casual
0h 5m 43s,7/6/2014 12:06,31612,31269,Registered
0h 23m 51s,7/6/2014 12:06,31613,31271,Casual
0h 8m 46s,7/6/2014 12:06,31623,31617,Registered
0h 23m 51s,7/6/2014 12:06,31613,31271,Casual
0h 14m 46s,7/6/2014 12:07,31602,31212,Registered
0h 3m 57s,7/6/2014 12:07,31268,31203,Registered
0h 8m 18s,7/6/2014 12:07,31266,31111,Registered
0h 3m 30s,7/6/2014 12:07,31626,31619,Registered
0h 5m 39s,7/6/2014 12:07,31610,31607,Registered
1h 37m 57s,7/6/2014 12:07,31237,31272,Casual
0h 23m 2s,7/6/2014 12:07,31613,31271,Casual
0h 43m 4s,7/6/2014 12:07,31247,31258,Casual
0h 21m 28s,7/6/2014 12:07,31025,31039,Casual
0h 52m 19s,7/6/2014 12:07,31506,31219,Registered
0h 52m 25s,7/6/2014 12:07,31506,31219,Registered
0h 5m 5s,7/6/2014 12:08,31613,31629,Registered
0h 7m 30s,7/6/2014 12:08,31113,31268,Registered
0h 4m 10s,7/6/2014 12:08,31037,31024,Registered
0h 27m 38s,7/6/2014 12:08,31052,31048,Casual
0h 11m 2s,7/6/2014 12:08,31627,31503,Casual
0h 22m 20s,7/6/2014 12:08,31613,31271,Casual
1h 8m 1s,7/6/2014 12:08,32021,32021,Casual
0h 8m 5s,7/6/2014 12:08,31201,31213,Registered
0h 51m 48s,7/6/2014 12:08,31506,31219,Casual
0h 27m 9s,7/6/2014 12:08,31052,31048,Registered
0h 20m 14s,7/6/2014 12:08,31019,31049,Casual
0h 10m 59s,7/6/2014 12:08,31201,31109,Registered
0h 6m 38s,7/6/2014 12:09,31101,31105,Registered
0h 41m 15s,7/6/2014 12:09,31247,31258,Casual
0h 51m 1s,7/6/2014 12:09,31506,31219,Casual
0h 6m 26s,7/6/2014 12:09,31101,31105,Registered
0h 6m 59s,7/6/2014 12:09,31229,31110,Registered
0h 19m 42s,7/6/2014 12:09,31631,31100,Registered
0h 0m 30s,7/6/2014 12:09,31102,31102,Registered
0h 3m 8s,7/6/2014 12:09,31104,31117,Registered
0h 9m 53s,7/6/2014 12:09,31232,31265,Casual
0h 29m 59s,7/6/2014 12:09,31624,31258,Casual
0h 8m 3s,7/6/2014 12:09,31106,31229,Registered
0h 14m 43s,7/6/2014 12:09,31623,31213,Registered
0h 23m 6s,7/6/2014 12:09,31223,31200,Casual
0h 22m 13s,7/6/2014 12:10,31225,31014,Casual
0h 22m 46s,7/6/2014 12:10,31223,31200,Casual
0h 6m 51s,7/6/2014 12:10,31601,31606,Registered
1h 15m 53s,7/6/2014 12:10,32002,32002,Casual
0h 54m 19s,7/6/2014 12:10,31200,31258,Casual
0h 8m 49s,7/6/2014 12:10,31232,31265,Casual
0h 28m 53s,7/6/2014 12:10,31239,31246,Casual
0h 17m 20s,7/6/2014 12:10,32006,31408,Registered
0h 54m 58s,7/6/2014 12:10,31200,31258,Casual
0h 12m 38s,7/6/2014 12:10,31108,31209,Registered
0h 13m 12s,7/6/2014 12:10,31107,31200,Registered
0h 7m 56s,7/6/2014 12:10,31307,31104,Registered
0h 7m 46s,7/6/2014 12:10,31610,31601,Registered
1h 57m 51s,7/6/2014 12:10,31702,31702,Casual
0h 21m 15s,7/6/2014 12:10,31613,31244,Casual
0h 29m 17s,7/6/2014 12:10,31200,31261,Casual
0h 28m 28s,7/6/2014 12:10,31239,31246,Casual
0h 8m 13s,7/6/2014 12:10,31269,31610,Casual
1h 16m 2s,7/6/2014 12:10,32002,32002,Casual
0h 16m 24s,7/6/2014 12:10,31215,31240,Registered
0h 6m 4s,7/6/2014 12:10,31215,31257,Registered
0h 5m 45s,7/6/2014 12:10,31611,31616,Registered
0h 20m 31s,7/6/2014 12:11,31612,31233,Registered
0h 3m 44s,7/6/2014 12:11,31606,31608,Registered
0h 5m 4s,7/6/2014 12:11,31623,31631,Registered
0h 10m 16s,7/6/2014 12:11,31268,31267,Registered
0h 19m 44s,7/6/2014 12:11,31225,31014,Casual
0h 14m 44s,7/6/2014 12:11,31215,31304,Registered
0h 28m 42s,7/6/2014 12:11,31200,31261,Casual
0h 22m 55s,7/6/2014 12:11,31103,31227,Registered
0h 0m 5s,7/6/2014 12:11,31602,31602,Registered
0h 18m 0s,7/6/2014 12:11,31240,31249,Casual
0h 32m 48s,7/6/2014 12:11,31105,31249,Registered
0h 14m 50s,7/6/2014 12:11,31257,31121,Registered
0h 18m 19s,7/6/2014 12:11,31240,31249,Casual
1h 16m 0s,7/6/2014 12:11,31215,31215,Casual
1h 15m 22s,7/6/2014 12:11,31215,31215,Casual
0h 22m 57s,7/6/2014 12:11,31506,31248,Registered
0h 2m 45s,7/6/2014 12:11,31237,31212,Registered
0h 6m 11s,7/6/2014 12:11,31602,31101,Registered
0h 23m 0s,7/6/2014 12:12,31506,31248,Casual
0h 22m 44s,7/6/2014 12:12,31506,31248,Casual
0h 15m 6s,7/6/2014 12:12,31215,31240,Casual
0h 12m 21s,7/6/2014 12:12,31227,31237,Registered
0h 46m 26s,7/6/2014 12:12,31602,31610,Casual
0h 3m 0s,7/6/2014 12:12,31269,31625,Registered
0h 13m 11s,7/6/2014 12:12,31006,31011,Registered
0h 26m 52s,7/6/2014 12:12,31239,31246,Casual
0h 46m 13s,7/6/2014 12:12,31602,31610,Registered
0h 31m 57s,7/6/2014 12:12,31219,31614,Casual
0h 9m 32s,7/6/2014 12:12,31214,31253,Registered
0h 4m 33s,7/6/2014 12:12,31039,31049,Registered
0h 4m 41s,7/6/2014 12:12,31103,31113,Registered
0h 8m 36s,7/6/2014 12:12,31204,31233,Registered
0h 7m 18s,7/6/2014 12:12,31247,31247,Casual
0h 10m 10s,7/6/2014 12:12,31634,31608,Registered
0h 3m 28s,7/6/2014 12:13,31614,31615,Registered
2h 29m 51s,7/6/2014 12:13,31222,31248,Casual
0h 6m 4s,7/6/2014 12:13,31254,31201,Registered
2h 46m 30s,7/6/2014 12:13,31005,31008,Casual
0h 1m 48s,7/6/2014 12:13,31212,31250,Registered
0h 3m 55s,7/6/2014 12:13,31212,31255,Registered
0h 11m 24s,7/6/2014 12:13,31117,31205,Registered
0h 5m 16s,7/6/2014 12:13,31119,31105,Registered
0h 39m 17s,7/6/2014 12:13,31258,31231,Casual
4h 3m 12s,7/6/2014 12:13,31621,31621,Casual
0h 25m 32s,7/6/2014 12:13,31239,31246,Casual
0h 17m 17s,7/6/2014 12:13,31252,31247,Casual
0h 8m 39s,7/6/2014 12:13,31602,31203,Registered
2h 46m 14s,7/6/2014 12:13,31005,31008,Casual
0h 11m 14s,7/6/2014 12:13,31257,31201,Registered
4h 2m 45s,7/6/2014 12:14,31621,31621,Casual
0h 23m 41s,7/6/2014 12:14,31203,31208,Registered
0h 4m 30s,7/6/2014 12:14,31119,31105,Registered
2h 28m 53s,7/6/2014 12:14,31222,31248,Casual
0h 16m 32s,7/6/2014 12:14,32029,31303,Registered
0h 17m 22s,7/6/2014 12:14,31103,31227,Registered
0h 6m 50s,7/6/2014 12:14,31211,31237,Casual
0h 8m 7s,7/6/2014 12:14,31623,31613,Registered
0h 29m 52s,7/6/2014 12:14,31219,31614,Casual
0h 1m 49s,7/6/2014 12:14,31513,31500,Registered
0h 9m 26s,7/6/2014 12:14,31400,31109,Registered
0h 5m 57s,7/6/2014 12:14,31212,31241,Registered
1h 23m 35s,7/6/2014 12:14,31214,31202,Casual
0h 6m 5s,7/6/2014 12:14,31108,31243,Registered
0h 6m 4s,7/6/2014 12:14,31108,31243,Registered
0h 17m 50s,7/6/2014 12:14,31247,31240,Casual
1h 47m 23s,7/6/2014 12:15,31041,31041,Registered
0h 18m 21s,7/6/2014 12:15,31247,31240,Casual
0h 12m 13s,7/6/2014 12:15,31265,31268,Registered
0h 6m 18s,7/6/2014 12:15,31619,31605,Registered
1h 23m 20s,7/6/2014 12:15,31214,31202,Casual
0h 10m 19s,7/6/2014 12:15,31625,31615,Registered
0h 16m 3s,7/6/2014 12:15,31205,31247,Casual
0h 59m 37s,7/6/2014 12:15,31272,31237,Casual
0h 18m 28s,7/6/2014 12:15,31266,31238,Casual
0h 15m 32s,7/6/2014 12:15,31220,31234,Casual
1h 21m 32s,7/6/2014 12:15,31214,31202,Casual
1h 4m 43s,7/6/2014 12:15,31215,31215,Casual
0h 12m 59s,7/6/2014 12:15,31110,31215,Registered
0h 14m 17s,7/6/2014 12:15,31110,31231,Registered
0h 5m 15s,7/6/2014 12:15,31234,31205,Registered
0h 6m 7s,7/6/2014 12:15,31250,31201,Registered
0h 59m 4s,7/6/2014 12:15,31272,31237,Casual
0h 12m 50s,7/6/2014 12:15,31110,31215,Registered
0h 18m 1s,7/6/2014 12:15,31266,31238,Casual
0h 5m 8s,7/6/2014 12:15,31266,31202,Registered
0h 51m 55s,7/6/2014 12:15,31249,31618,Casual
0h 7m 7s,7/6/2014 12:15,31200,31224,Registered
0h 14m 57s,7/6/2014 12:15,31205,31247,Casual
0h 20m 50s,7/6/2014 12:15,31200,31602,Registered
0h 52m 47s,7/6/2014 12:15,31271,31258,Casual
0h 10m 12s,7/6/2014 12:16,31203,31242,Registered
0h 8m 34s,7/6/2014 12:16,31104,31101,Registered
0h 14m 38s,7/6/2014 12:16,31220,31234,Casual
0h 5m 34s,7/6/2014 12:16,31202,31119,Registered
0h 6m 50s,7/6/2014 12:16,31200,31224,Registered
0h 43m 42s,7/6/2014 12:16,31506,31219,Casual
0h 23m 59s,7/6/2014 12:16,31108,31627,Registered
0h 19m 55s,7/6/2014 12:16,31270,31119,Registered
0h 10m 57s,7/6/2014 12:16,31632,31610,Registered
0h 27m 47s,7/6/2014 12:16,31219,31614,Casual
0h 14m 42s,7/6/2014 12:16,31205,31247,Casual
0h 8m 0s,7/6/2014 12:16,31104,31101,Registered
0h 32m 48s,7/6/2014 12:16,31117,31258,Casual
0h 6m 59s,7/6/2014 12:16,31227,31252,Registered
0h 22m 0s,7/6/2014 12:16,31301,31101,Registered
0h 5m 44s,7/6/2014 12:16,31227,31266,Registered
0h 13m 44s,7/6/2014 12:16,31219,31268,Casual
0h 19m 41s,7/6/2014 12:16,31270,31119,Registered
0h 11m 40s,7/6/2014 12:16,31615,31625,Registered
0h 50m 55s,7/6/2014 12:16,31249,31618,Casual
0h 5m 30s,7/6/2014 12:16,31227,31266,Registered
0h 13m 10s,7/6/2014 12:17,31632,31629,Registered
0h 3m 44s,7/6/2014 12:17,31268,31109,Registered
0h 21m 12s,7/6/2014 12:17,31512,31209,Registered
0h 19m 26s,7/6/2014 12:17,31238,31258,Casual
1h 20m 26s,7/6/2014 12:17,31267,31231,Casual
0h 19m 52s,7/6/2014 12:17,31238,31258,Casual
0h 49m 35s,7/6/2014 12:17,31247,31215,Casual
0h 10m 53s,7/6/2014 12:17,31266,31200,Registered
0h 31m 54s,7/6/2014 12:17,31117,31258,Casual
0h 49m 37s,7/6/2014 12:17,31247,31215,Casual
0h 51m 9s,7/6/2014 12:17,31271,31258,Casual
0h 9m 11s,7/6/2014 12:17,31613,31272,Casual
1h 20m 0s,7/6/2014 12:17,31267,31231,Casual
1h 28m 43s,7/6/2014 12:17,31258,31271,Casual
0h 8m 35s,7/6/2014 12:17,31613,31272,Casual
0h 34m 42s,7/6/2014 12:17,31077,31005,Casual
0h 12m 7s,7/6/2014 12:18,32025,31403,Casual
0h 31m 7s,7/6/2014 12:18,31117,31258,Casual
1h 42m 1s,7/6/2014 12:18,31232,31077,Casual
0h 4m 33s,7/6/2014 12:18,31616,31614,Casual
0h 16m 50s,7/6/2014 12:18,31121,31506,Registered
0h 19m 19s,7/6/2014 12:18,31271,31271,Casual
0h 23m 6s,7/6/2014 12:18,31247,31271,Casual
0h 10m 8s,7/6/2014 12:19,31208,31618,Registered
0h 13m 12s,7/6/2014 12:19,31105,31407,Registered
1h 39m 48s,7/6/2014 12:19,31232,31077,Casual
0h 25m 3s,7/6/2014 12:19,31104,31229,Registered
0h 9m 24s,7/6/2014 12:19,31235,31220,Casual
0h 12m 48s,7/6/2014 12:19,31105,31407,Registered
0h 22m 12s,7/6/2014 12:19,31302,31239,Registered
0h 13m 6s,7/6/2014 12:19,31708,31601,Registered
0h 10m 8s,7/6/2014 12:19,31267,31509,Registered
0h 47m 32s,7/6/2014 12:19,31247,31215,Casual
0h 8m 3s,7/6/2014 12:19,31628,31271,Registered
0h 3m 59s,7/6/2014 12:19,32026,32025,Registered
0h 8m 32s,7/6/2014 12:19,31235,31220,Casual
0h 25m 19s,7/6/2014 12:20,31636,31211,Registered
0h 8m 6s,7/6/2014 12:20,31110,31119,Registered
0h 4m 44s,7/6/2014 12:20,31245,31600,Casual
0h 35m 18s,7/6/2014 12:20,31229,31272,Casual
0h 24m 48s,7/6/2014 12:20,31233,31613,Registered
0h 13m 15s,7/6/2014 12:20,31234,31216,Registered
0h 9m 18s,7/6/2014 12:20,31265,31506,Registered
0h 15m 45s,7/6/2014 12:20,31516,31223,Registered
0h 34m 57s,7/6/2014 12:20,31229,31272,Casual
0h 16m 49s,7/6/2014 12:20,31618,31263,Registered
0h 19m 25s,7/6/2014 12:20,31600,31613,Registered
0h 14m 21s,7/6/2014 12:21,31803,31209,Casual
0h 2m 48s,7/6/2014 12:21,31202,31268,Registered
0h 27m 49s,7/6/2014 12:21,31260,31242,Casual
0h 13m 37s,7/6/2014 12:21,31803,31209,Registered
1h 19m 6s,7/6/2014 12:21,31261,31247,Casual
0h 19m 45s,7/6/2014 12:21,32046,32002,Casual
0h 19m 27s,7/6/2014 12:21,32046,32002,Casual
1h 18m 48s,7/6/2014 12:21,31261,31247,Casual
0h 7m 54s,7/6/2014 12:22,31065,31023,Registered
0h 21m 20s,7/6/2014 12:22,31109,31623,Registered
0h 25m 14s,7/6/2014 12:22,31235,31077,Casual
0h 25m 8s,7/6/2014 12:22,31235,31077,Registered
0h 4m 49s,7/6/2014 12:22,31619,31610,Registered
0h 7m 41s,7/6/2014 12:22,31616,31611,Registered
0h 24m 49s,7/6/2014 12:22,31200,31400,Registered
0h 8m 9s,7/6/2014 12:22,31503,31637,Registered
0h 2m 12s,7/6/2014 12:22,31605,31625,Registered
0h 27m 0s,7/6/2014 12:22,31264,31202,Casual
0h 7m 20s,7/6/2014 12:22,31616,31611,Registered
1h 32m 25s,7/6/2014 12:22,31248,31238,Casual
0h 3m 37s,7/6/2014 12:22,31610,31618,Registered
0h 3m 52s,7/6/2014 12:22,31044,31046,Registered
0h 14m 40s,7/6/2014 12:22,31628,31600,Registered
0h 13m 15s,7/6/2014 12:23,31266,31614,Registered
1h 32m 9s,7/6/2014 12:23,31248,31238,Casual
0h 7m 1s,7/6/2014 12:23,31223,31264,Registered
0h 4m 55s,7/6/2014 12:23,31200,31239,Registered
0h 4m 43s,7/6/2014 12:23,31269,31612,Registered
0h 6m 4s,7/6/2014 12:23,31622,31613,Registered
0h 4m 30s,7/6/2014 12:23,31613,31629,Registered
0h 8m 50s,7/6/2014 12:23,31620,31244,Registered
0h 6m 34s,7/6/2014 12:23,31117,31201,Registered
0h 29m 36s,7/6/2014 12:23,31613,31218,Casual
0h 17m 36s,7/6/2014 12:23,31215,31112,Registered
0h 11m 44s,7/6/2014 12:23,31254,31270,Casual
0h 24m 19s,7/6/2014 12:23,31302,31505,Registered
0h 25m 33s,7/6/2014 12:23,31613,31243,Registered
0h 25m 42s,7/6/2014 12:23,31613,31243,Registered
0h 17m 27s,7/6/2014 12:23,31200,31014,Registered
0h 33m 30s,7/6/2014 12:23,31616,31272,Casual
0h 11m 7s,7/6/2014 12:23,31254,31270,Casual
0h 14m 41s,7/6/2014 12:24,31202,31230,Registered
0h 25m 47s,7/6/2014 12:24,31613,31243,Casual
0h 2m 32s,7/6/2014 12:24,32028,32000,Registered
0h 8m 20s,7/6/2014 12:24,31602,31101,Registered
0h 8m 27s,7/6/2014 12:24,31602,31101,Registered
0h 7m 55s,7/6/2014 12:24,31104,31200,Registered
0h 38m 46s,7/6/2014 12:24,31600,31258,Casual
0h 28m 39s,7/6/2014 12:24,31613,31218,Registered
0h 4m 3s,7/6/2014 12:24,31202,31241,Registered
0h 58m 12s,7/6/2014 12:24,31300,31237,Casual
0h 16m 54s,7/6/2014 12:24,31615,31209,Registered
0h 5m 26s,7/6/2014 12:24,31301,31308,Registered
0h 17m 7s,7/6/2014 12:24,31615,31209,Casual
0h 6m 9s,7/6/2014 12:24,31231,31231,Casual
0h 32m 37s,7/6/2014 12:24,31616,31272,Casual
0h 16m 58s,7/6/2014 12:24,31615,31209,Registered
0h 6m 58s,7/6/2014 12:24,31119,31203,Registered
0h 57m 31s,7/6/2014 12:25,31300,31237,Casual
0h 38m 23s,7/6/2014 12:25,31600,31258,Casual
0h 37m 58s,7/6/2014 12:25,31600,31258,Casual
0h 20m 7s,7/6/2014 12:25,31248,31249,Casual
0h 2m 43s,7/6/2014 12:25,31011,31003,Registered
0h 19m 58s,7/6/2014 12:25,31248,31249,Casual
1h 36m 27s,7/6/2014 12:25,31076,31076,Casual
0h 11m 56s,7/6/2014 12:25,31212,31263,Casual
0h 13m 43s,7/6/2014 12:25,31120,31403,Registered
0h 22m 20s,7/6/2014 12:25,31267,31029,Registered
0h 4m 54s,7/6/2014 12:25,31266,31201,Registered
0h 6m 34s,7/6/2014 12:25,31260,31215,Registered
0h 12m 43s,7/6/2014 12:25,31203,31102,Registered
0h 20m 20s,7/6/2014 12:25,31270,31228,Registered
0h 38m 33s,7/6/2014 12:25,31254,31225,Casual
0h 18m 44s,7/6/2014 12:25,31232,31245,Registered
0h 6m 24s,7/6/2014 12:25,31260,31215,Registered
